"PERF_COF","PERF_FAST_ABOD","PERF_INFLO","PERF_KDEOS","PERF_KNN","PERF_KNNW","PERF_LDF","PERF_LDOF","PERF_LOF","PERF_LOOP","PERF_ODIN","PERF_SIMLOF"
0.693224723993955,0.77837290914214,0.58868695407157,0.591915776531161,0.759578882655806,0.7694561848408,0.691052537206383,0.663062578447194,0.680729526883373,0.663331540254617,0.640887317810395,0.673434258049643
0.675693537231999,0.760964676349292,0.564655856963549,0.597968697968698,0.742293603832065,0.756415379492303,0.6302774148928,0.655329286098517,0.647806040113732,0.651266682035913,0.634925331079177,0.654358462050769
0.75079023540562,0.829900868362407,0.61241066625682,0.605340813033121,0.814402264402264,0.821742360203899,0.763695279079894,0.695942519019442,0.736970721586106,0.687579087579088,0.663868183098952,0.704257281180358
0.733681702912472,0.820374497297574,0.591580214657138,0.598893414278029,0.813432721125029,0.820484643561567,0.706593406593407,0.693900970824048,0.710200056353903,0.702907349061195,0.674256512718051,0.711357872896335
0.701682932452163,0.791434206818822,0.607936934860012,0.569440815594662,0.774369220523067,0.781344296728912,0.706365429442352,0.66354158661851,0.687471502856118,0.666098004559543,0.640910371679602,0.669691846614923
0.706081098388791,0.786961756192526,0.602548733317964,0.626427418735111,0.761566638489715,0.778226901303824,0.66444837214068,0.686972002356618,0.691567406952022,0.684965034965035,0.666866466866467,0.687768641614796
0.392602501289324,0.702037132542548,0.447891954615781,0.589614492006189,0.582922898401238,0.496692882929345,0.556349922640536,0.584018824136152,0.546151366683858,0.546080453842187,0.563853790613718,0.533316142341413
0.482961578133058,0.69116812790098,0.511552346570397,0.520293965961836,0.67687919030428,0.600154718927282,0.655943785456421,0.584225116039195,0.628294223826715,0.58198491490459,0.574758251676122,0.585475760701392
0.363105982465188,0.721950747808148,0.489040742650851,0.553126611655492,0.605888989169675,0.492728210417741,0.588853790613718,0.562558019597731,0.55368102114492,0.524384347601857,0.563776431150077,0.5146982980918
0.390310727178958,0.717070654976792,0.534344378545642,0.546409231562661,0.700470603403816,0.617876482723053,0.695384218669417,0.572279525528623,0.678378029912326,0.571989427539969,0.627726921093347,0.579525528623001
0.443682310469314,0.687712738525013,0.504035585353275,0.614440433212996,0.62499355337803,0.546860495100567,0.620210159876225,0.603294223826714,0.601018566271274,0.576305440948943,0.617957065497679,0.569990974729242
0.476431150077359,0.67056472408458,0.540555698813822,0.585488653945333,0.667283393501805,0.623678442496132,0.673098246518824,0.63237493553378,0.666406652913873,0.625554409489428,0.629141954615781,0.635340381640021
0.452469056214544,0.683677153171738,0.476705131511088,0.598246518824136,0.584663486333161,0.510069623517277,0.571125580195977,0.61177797833935,0.556917225373904,0.550670448684889,0.588186565239814,0.557484528107272
0.459325038679732,0.662790097988654,0.500670448684889,0.552404589994843,0.639988396080454,0.576630995358432,0.630556988138215,0.600567302733368,0.614556472408458,0.565085095410005,0.57572202166065,0.585527333677153
0.398723568849923,0.69043321299639,0.46175863847344,0.554241877256318,0.562071299638989,0.477610881897885,0.54408200103146,0.571989427539969,0.53967895822589,0.517128674574523,0.564888473439918,0.51468540484786
0.451953326456937,0.680743940175348,0.487219571944301,0.561113976276431,0.6507542547705,0.588408973697782,0.645203713254255,0.59191593604951,0.632980917998969,0.57868746776689,0.603829293450232,0.583896338318721
0.462619262506447,0.701643888602372,0.519797576070139,0.619804022692109,0.572959644146467,0.521538164002063,0.581872099020113,0.634244455905106,0.571931407942238,0.585823878287777,0.601266761217122,0.593134347601857
0.509792418772563,0.687003610108303,0.520248839608045,0.564176121712223,0.623704228984012,0.583367715317174,0.626689014956163,0.622750128932439,0.62281459515214,0.602069365652398,0.599029783393502,0.62055827746261
0.430060598246519,0.660559566787004,0.536681279009799,0.611474987106756,0.612748194945848,0.550264311500773,0.616110108303249,0.63455389375967,0.621112686952037,0.604386926250645,0.622089350180505,0.61323491490459
0.43930827746261,0.658767405879319,0.561919804022692,0.592135121196493,0.668920835482207,0.628558535327489,0.651179731820526,0.619578390923156,0.65076070139247,0.620090897369778,0.648091799896854,0.627391696750902
0.390072202166065,0.692766890149562,0.485723955647241,0.596918514698298,0.610256575554409,0.543218153687468,0.600167612171222,0.6287068076328,0.597608303249098,0.584679602888087,0.604635121196493,0.592334966477566
0.508367715317174,0.695242392986075,0.536626482723053,0.57938370293966,0.665587931923672,0.611919804022692,0.653623001547189,0.613525012893244,0.640168901495616,0.595184373388344,0.6286423414131,0.619230273336771
0.445787132542548,0.693708096957194,0.495155363589479,0.620783909231563,0.550770371325425,0.507071944301186,0.56177797833935,0.615813563692625,0.552056472408458,0.595742006188757,0.585582129963899,0.589395306859206
0.468753223310985,0.68306472408458,0.501985559566787,0.544320526044353,0.619997421351212,0.56910134089737,0.609308922124807,0.586629706034038,0.600335224342445,0.575212738525013,0.567937725631769,0.580969571944301
0.37205389375967,0.709831098504384,0.422273078906653,0.597202166064982,0.563686178442496,0.471847601856627,0.529828519855596,0.584972924187726,0.511681279009799,0.523375451263538,0.549155492521919,0.525825167612171
0.434921351211965,0.699136152656008,0.463621712222795,0.528829293450232,0.619668643630737,0.554996132026818,0.629802733367715,0.581317689530686,0.618907942238267,0.543817689530686,0.587032619907168,0.571783135636926
0.460232789742313,0.692234532553218,0.514953317565044,0.570810407070833,0.573793103448276,0.484541267272501,0.560149383791859,0.603216730984688,0.561844889829454,0.558155110170546,0.579053902651562,0.55953193078551
0.42056018921947,0.672418772563177,0.482833312585584,0.544456616457114,0.510529067596166,0.444015934271132,0.514198929416158,0.576524337109424,0.516778289555583,0.539798331880991,0.549407444292294,0.532192207145525
0.429493339972613,0.65212000497946,0.495575750031122,0.494759118635628,0.594637121872277,0.504877380804183,0.58472550728246,0.555732603012573,0.575966637619818,0.542387650939873,0.548333125855845,0.543042449894186
0.435828457612349,0.656036350056019,0.489182123739574,0.580637370845263,0.541519980082161,0.474007220216607,0.554998132702602,0.59846881613345,0.55689779658907,0.560166811900909,0.578366737209013,0.564596041329516
0.384369475911864,0.650939873023777,0.468753890202913,0.516663761981825,0.64052035354164,0.558468816133449,0.596728494958297,0.542405079048923,0.583383542885597,0.534647080791734,0.556198182497199,0.546162081414167
0.421490103323789,0.633160712062741,0.465621810033611,0.5599651437819,0.530021162703847,0.46522843271505,0.534908502427487,0.565701481389269,0.533556579111167,0.532381426615212,0.560616208141417,0.535050417029753
0.411437818996639,0.620069712436201,0.497500311216233,0.48991908377941,0.619312834557451,0.542676459604133,0.590586331383045,0.549087514004731,0.585397734345824,0.536780779285448,0.569210755633014,0.552092617950952
0.464602265654177,0.704160338603261,0.481122868168804,0.584902278102826,0.602289306610233,0.515794846259181,0.57114403087265,0.598991659404954,0.573245362878128,0.558780032366488,0.583017552595543,0.571066849246857
0.402671480144404,0.675262044068219,0.492814639611602,0.534647080791734,0.684035852110046,0.603468193700983,0.664720527822731,0.551771442798456,0.630932403834184,0.55395742561932,0.582132453628781,0.580642350304992
0.404588572139923,0.694634632142412,0.510667247603635,0.615281961907133,0.574000995891946,0.498030623677331,0.560420764347068,0.617771691771443,0.575819743557824,0.58223577741815,0.60534918461347,0.582860699614092
0.384541267272501,0.667884974480269,0.478797460475538,0.561449022781028,0.660332378936885,0.578697871280966,0.638304493962405,0.581486368728993,0.617243869040209,0.563505539648948,0.577653429602888,0.571885970372214
0.432344080667248,0.677749284202664,0.461466450890078,0.55078550977219,0.493928793725881,0.407645960413295,0.493755757500311,0.56041578488734,0.503366114776547,0.516247977094485,0.550400846508154,0.506306485746297
0.403464459106187,0.661458981700485,0.448755135067845,0.490240258931906,0.622360263911365,0.493621312087638,0.58607743059878,0.527611104195195,0.559571766463339,0.510363500560189,0.529935267023528,0.509256815635504
0.456138428980456,0.671910867670858,0.469015311838666,0.591806299016557,0.544754139175899,0.46997136810656,0.550937383293913,0.59547616083655,0.556800697124362,0.550451885970372,0.581990539026516,0.550509149757251
0.467247603635006,0.65166936387402,0.476765840906262,0.527108178762604,0.638453877754264,0.558897049670111,0.628181252334122,0.560044815137557,0.608285820988423,0.553285198555957,0.577257562554463,0.562163575252085
0.431615834681937,0.665820988422756,0.483219220714552,0.564800199178389,0.530324909747293,0.446615212249471,0.520012448649322,0.581523714676957,0.53410182995145,0.54196439686294,0.56689779658907,0.537818996638865
0.434536287812772,0.658045562056517,0.473001369351425,0.532179758496203,0.626706087389518,0.537567533922569,0.611096726005229,0.544937134320926,0.5903522967758,0.539108676708577,0.564231295904395,0.541304618448898
0.417612349060127,0.66679945225943,0.483704718038093,0.574318436449645,0.55534918461347,0.463597659653928,0.513623801817503,0.579407444292294,0.521409187103199,0.542365243371094,0.559154736711067,0.538608241005851
0.411376820614963,0.64068716544255,0.464857462965268,0.519004108054276,0.639910369724885,0.549871778911988,0.622434955807295,0.549055147516494,0.599327772936636,0.531340719531931,0.56079173409685,0.54752147392008
0.470247444602856,0.585155740279825,0.412826522968369,0.437407872798009,0.545861223207597,0.550074909987193,0.470809269506802,0.436060701254138,0.454558635188362,0.446372906749148,0.44302612183747,0.440017640093758
0.461080032863736,0.590320904719329,0.440905685909673,0.432629340550467,0.554182877026798,0.55635164197859,0.497794988280212,0.445122393253268,0.454884856100331,0.435275354614214,0.424908778967209,0.43030954739869
0.473255926346568,0.616279631732837,0.416723050527995,0.491089336200855,0.567180363917551,0.581784790856149,0.43833216538192,0.464429838339415,0.433414687190392,0.475998598458304,0.441313462049634,0.468990889978977
0.478596283498055,0.61624942609284,0.432031268878525,0.447689872653022,0.574798226324819,0.580504071720272,0.462677911219583,0.466604644419206,0.440754657709688,0.46104680665974,0.43719341275403,0.454008892540415
0.435813015006162,0.608069738781625,0.365775197544886,0.462152333083633,0.571315516033154,0.575761786240727,0.427844767174927,0.437891163037962,0.426074716671097,0.443249643573448,0.433792257690356,0.436217770582123
0.36593528743687,0.610764081869367,0.377259381871783,0.389260082642631,0.569412560713336,0.565491868641713,0.422885001087403,0.399360848657661,0.410881279752555,0.396781287001909,0.424150617403282,0.39437691805814
0.518938936278182,0.616835415508784,0.462463451175604,0.494424038856535,0.583270908344006,0.589312036343426,0.47958702848996,0.471999371722688,0.48625039267332,0.486896793369258,0.490847691080879,0.479593069617959
0.506467027523379,0.602946862238117,0.432454147838484,0.46510040354735,0.569941159413286,0.567431070729527,0.491421598240824,0.474150013290482,0.485688567769374,0.482885484377643,0.462693014039581,0.468555928763019
0.441268153589638,0.546522726723534,0.424343933499263,0.47759949737815,0.512740738950777,0.522726723533818,0.400164318681584,0.442977792813474,0.420142328975666,0.468652586811009,0.446853176425102,0.449043085324892
0.501764009375831,0.555306526834691,0.441950801053573,0.47593818717831,0.535890341444555,0.541134040548051,0.482305536089699,0.472180605562671,0.485175071889423,0.467450402339125,0.487630790421188,0.471860425778701
0.468389797743035,0.605749945629848,0.421401904163545,0.533383273324795,0.627884638619723,0.617669091172704,0.538711548220284,0.498725321992123,0.534591498924679,0.508001474035232,0.518404296450233,0.505787400623444
0.445539231085228,0.60353889278206,0.392304811154339,0.491548461928811,0.568316095981442,0.576081966024696,0.438150931541938,0.461185752603726,0.443388589517435,0.465825338907281,0.448423869704951,0.456032670420221
0.452021361428606,0.604106758814006,0.408685329724766,0.479454123673972,0.578498417224464,0.57823260759249,0.471226107338762,0.462333566923616,0.484135997873523,0.46656235652321,0.480378416257884,0.4552110770123
0.408869584128749,0.541188410700046,0.393349926298239,0.429862503926733,0.498559190972138,0.506053210255419,0.377836309595728,0.400061619505594,0.381104559843414,0.415116110480149,0.392090351110359,0.398466761713747
0.490020056544958,0.543665273179808,0.412687577024382,0.462992049875553,0.536896189256458,0.527064253437402,0.498429306720151,0.425663919967136,0.473551941618539,0.438736920957881,0.471274436362758,0.425742454631129
0.453138970108499,0.503866321919629,0.406199405553005,0.474119807650484,0.465855544547278,0.476179832298287,0.409050817968731,0.459494236763889,0.425289370031172,0.451272261556678,0.470779063866805,0.447333446101056
0.42979605151874,0.50177005050383,0.418686417127806,0.464429838339415,0.484625329241476,0.489307203441027,0.445690259285214,0.452474446028563,0.450782930188725,0.437456201822004,0.455443660440278,0.436193606070125
0.435571369886185,0.565745596017688,0.430617644926661,0.464701689099389,0.527444844501365,0.529704226373148,0.430708261846652,0.449713650532827,0.440651958533697,0.459693593987869,0.458572964743977,0.455887683348235
0.455926185470685,0.589201121233357,0.423732772716655,0.484512964260687,0.552149030600327,0.560432142022892,0.442109320252277,0.447309039943938,0.438336837187573,0.459761737911703,0.449863349684653,0.45135248773651
0.478084559682317,0.590238262088297,0.401462275169353,0.474846998364868,0.543162812427003,0.552595188040178,0.467904695164681,0.446262555477692,0.448656855874796,0.451462275169353,0.439354122868489,0.44256715720626
0.451999532819435,0.566802149030601,0.414900724129876,0.501347815930857,0.530211399205793,0.541504321420229,0.447229619247839,0.476358327493576,0.460985750992759,0.4822880168185,0.478994393833216,0.477311375846765
0.466837187572997,0.576967998131278,0.410916841859379,0.454134548002803,0.554027096472787,0.549852838121934,0.461716888577435,0.456099042279841,0.45277738846064,0.445693763139453,0.4553445456669,0.447423499182434
0.476318617145527,0.604678813361364,0.445051389862182,0.464213968698902,0.561962158374212,0.570532585844429,0.462994627423499,0.467460873627657,0.466694697500584,0.475447325391264,0.470673907965429,0.467685120298996
0.455404111188975,0.599070310675076,0.427778556412053,0.44663162812427,0.572512263489839,0.572366269563186,0.475930857276337,0.462982947909367,0.469792104648447,0.47235692595188,0.459338939500117,0.4565989254847
0.462513431441252,0.567785564120533,0.42733123102079,0.484073814529316,0.540882971268395,0.547278673207195,0.462978276103714,0.468549404344779,0.468313478159308,0.48288250408783,0.47736042980612,0.477182901191311
0.444291053492175,0.579726699369306,0.414702172389629,0.468582106984349,0.540446157439851,0.547035739313245,0.441231020789535,0.446208829712684,0.440707778556412,0.460189208128942,0.444447558981546,0.448416257883672
0.461847699135716,0.580035038542397,0.407098808689559,0.424989488437281,0.569292221443588,0.559306236860547,0.486059331931792,0.428930156505489,0.458079887876664,0.441243868255081,0.460895818733941,0.429572529782761
0.446510161177295,0.569719691660827,0.418105582807755,0.435863116094371,0.523601962158374,0.533132445690259,0.422179397337071,0.433985050221911,0.428493342676945,0.440051389862182,0.427390796542864,0.428684886708713
0.434361130576968,0.570637701471619,0.411443587946742,0.43594253679047,0.528196683017987,0.526377014716188,0.429110021023125,0.435085260453165,0.427832282177061,0.439838822704976,0.442412987619715,0.426500817565989
0.471294090165849,0.599574865685587,0.422366269563186,0.506134080822238,0.56055828077552,0.572905863116094,0.461329128708246,0.481217005372577,0.462728334501285,0.492590516234525,0.478177995795375,0.484027096472787
0.490428638168652,0.591221677178229,0.415451997196917,0.479621583742116,0.556205325858444,0.566166783461808,0.476531184302733,0.475290819901892,0.470028030833917,0.468078719925251,0.466222845129643,0.465512730670404
0.433982714319084,0.576379350619014,0.407362765708947,0.47826676010278,0.54100443821537,0.548381219341275,0.425711282410652,0.453744452230787,0.433686054660126,0.469947442186405,0.462271665498716,0.45576500817566
0.460995094604065,0.588610137818267,0.405832749357627,0.476274234991824,0.563837888343845,0.559107685120299,0.467474889044616,0.456839523475824,0.460831581406214,0.459341275402943,0.477542630226582,0.449658958187339
0.426106049988321,0.583363700070077,0.399219808455968,0.460579303900958,0.542750525578136,0.552576500817566,0.423312310207896,0.428626489138052,0.421516000934361,0.433001635131979,0.428307638402242,0.432859145059566
0.435678579771082,0.581193646344312,0.406757766876898,0.445503387059098,0.550010511562719,0.550672740014016,0.452270497547302,0.434003737444522,0.442978276103714,0.428311142256482,0.435008175659893,0.427194580705443
0.44830296659659,0.588283111422565,0.385370240597991,0.450756832515767,0.535335202055595,0.536970334034104,0.441653819201121,0.43395935529082,0.430095772015884,0.429834150899323,0.433341508993226,0.429579537491241
0.68492822542009,0.683712759728161,0.525394656682695,0.566401097763661,0.681512500665401,0.688181296615032,0.668414453099585,0.575145944603155,0.635653068829072,0.609255874750844,0.583494508224356,0.604740020464775
0.670540778726097,0.672291522496466,0.553604698617741,0.560518953575717,0.681685504906223,0.691251012888077,0.634567725984941,0.593129513636283,0.630607851139462,0.616144992340496,0.602230719638495,0.608522455063258
0.677185915976128,0.657584683357879,0.502680826398377,0.561069018341407,0.656085313270756,0.665208699303843,0.642724062671895,0.560542612275316,0.616099153610022,0.596795133405492,0.573362670120837,0.592611979582542
0.661896481359902,0.651075583630546,0.528845869486784,0.57429423141757,0.651786823287258,0.664152929834212,0.607860011474469,0.574998077730658,0.607635253828273,0.603134186229454,0.589339685694176,0.593070366887284
0.690455489114041,0.660042230778785,0.531575491953085,0.556718774952535,0.660550892820176,0.669366715758468,0.655618053953664,0.571254088519024,0.630761632686859,0.608043366396366,0.590716326277127,0.60502096752252
0.667435574403653,0.64751494934081,0.534769416399028,0.563026775733272,0.657373233730208,0.669437691857267,0.613680051575965,0.577860780382206,0.61506112816509,0.60333528517605,0.595374132760793,0.599354708968422
0.685330423313283,0.664336284756108,0.536112047601304,0.568622058188572,0.664661591875603,0.672675976364959,0.661523856841209,0.577251568867517,0.638190464361126,0.61454950878625,0.596490527648148,0.6173471500139
0.663035056278132,0.659858875856889,0.539081214401051,0.573262120647539,0.658335847070166,0.671220966339585,0.617808494656091,0.588391859041468,0.620410951612045,0.609054775804248,0.604454637400855,0.606307409313247
0.700912634337054,0.697496909582365,0.54441772982948,0.574140449870173,0.69440353460972,0.702323284300679,0.676913840930733,0.594643670410656,0.650779849885551,0.628262682541654,0.60698611825801,0.626127484902792
0.677466863033873,0.696612665684831,0.565685422100774,0.587362705608886,0.685309721951133,0.699543387097728,0.645876584393539,0.623696553518936,0.646195976838133,0.639331996616806,0.625045099396112,0.631767127419841
0.684188891057603,0.659971254679987,0.525894446711736,0.57316748584914,0.660831839877921,0.668239970190039,0.660057017466035,0.581232145075146,0.63351787119021,0.612807637028231,0.595035517622774,0.60838346020311
0.663327832685677,0.652072206351178,0.562118873136138,0.56534828563148,0.65975536904614,0.670150410182704,0.614644143584648,0.582438738754725,0.619707105298957,0.609959721063932,0.607802343394195,0.601948293912025
0.67036629581655,0.670052818046856,0.51842125497572,0.576089335249688,0.665628641221735,0.674956083538868,0.649327797197627,0.582018796836832,0.625302387754257,0.615439667358684,0.589055781298981,0.610391492331624
0.654151214578491,0.660015614741736,0.539505592325118,0.564564591207244,0.661872822660303,0.673560220262493,0.617166752429453,0.590062754700688,0.617971148215838,0.617755262581992,0.598927373706904,0.60949541908429
0.686977660272903,0.661044768174317,0.52681713599612,0.555479650561007,0.661080256223717,0.667778625547847,0.658282614996067,0.567977358624483,0.63075276067451,0.603539341460097,0.583726659214176,0.601797469702078
0.67094001928184,0.649478621407575,0.547583559569648,0.564472913746296,0.660468087371578,0.670487546651998,0.616906506733857,0.581439158696642,0.622238586156112,0.608010835684417,0.601207480880813,0.601217831561888
0.694734756404114,0.662609199685339,0.530530073164528,0.560308982616771,0.665034216394296,0.672743995126308,0.662736365195687,0.579543505391226,0.634147784067049,0.610211094747177,0.586164983941658,0.607789035375671
0.668875797741777,0.649348498559777,0.535776389800735,0.553575125243241,0.665040131069196,0.674521354933726,0.615572747543931,0.589988821264439,0.62176541216412,0.610299814870676,0.601983781961424,0.605100815633669
0.691434367809973,0.686554761017561,0.529120901869629,0.575802473517043,0.683041444127024,0.689828533574652,0.665131808530144,0.59384223196172,0.639497607514003,0.624285063671475,0.597782884113775,0.62401298862608
0.782456745838661,0.950144274835074,0.719739626356466,0.619958584635579,0.949360098672672,0.948260215224107,0.953015061161214,0.799920790286626,0.900493363357587,0.780525726183336,0.733398775644145,0.79011010150159
0.734658210086791,0.950337772849173,0.715733312210743,0.624252882667783,0.950120511921062,0.948738868206353,0.957325201136094,0.828501918006631,0.893219648535186,0.782080499700135,0.723563192377762,0.769823362339176
0.659581422481882,0.936742314171289,0.624266921276926,0.591817222461344,0.934510468807694,0.929849047287155,0.926638161387655,0.707049048161104,0.756459460817622,0.695840443266556,0.636468549879504,0.693153270860599
0.683728394360412,0.939489133545848,0.663146694399958,0.599487866320874,0.938570176952673,0.934004234279309,0.93053990338502,0.744007446039157,0.758015088716672,0.724923037931539,0.658835289156706,0.719389634536687
0.670336666717647,0.940736694683991,0.633674974273148,0.58046856735847,0.93944674705534,0.934710821445816,0.927625722919075,0.727618731333011,0.745707712374889,0.708420272977738,0.646989139008025,0.705631941060929
0.678634368452216,0.936934145813897,0.639800696099787,0.611581562313603,0.935837340750241,0.930031702473055,0.922898973766258,0.726679236955776,0.735598315901707,0.713890315123893,0.652985079518368,0.713276803446852
0.673743317026915,0.940230241668542,0.630576390724787,0.601955896201165,0.937888060337388,0.93352268878921,0.93195438864042,0.711115092430953,0.743181127961319,0.70040441955634,0.637581304498867,0.703836851339217
0.686091331962691,0.936831893867723,0.644126958463424,0.595045587326002,0.935108904877287,0.92972276176389,0.925866902050064,0.728672712932031,0.736044903461491,0.716870697170374,0.652813348685691,0.715943219581685
0.670134347695945,0.943244926184145,0.636007323686401,0.589557192266432,0.940907988542538,0.937562514611322,0.938068967626772,0.727385387148154,0.75323284384948,0.710515563926038,0.654234388553026,0.708779028737604
